company,barName,REF,reviewDate,cocoaPercent,companyLocation,rating,beanType,broadBeanOrigin,SouthAmericaCo,SouthAmericaBeans
Luker,Misterio,552,2010,0.58,COLOMBIA,3,NA,"COLOMBIA, ECUADOR",YES,NO
Luker,Santander,552,2010,0.65,COLOMBIA,3.5,NA,COLOMBIA,YES,YES
Machu Picchu Trading Co.,Peru,721,2011,0.7,PERU,1.5,NA,PERU,YES,YES
Machu Picchu Trading Co.,Peru,552,2010,0.55,PERU,2.25,NA,PERU,YES,YES
Madecasse (Cinagra),Madagascar,284,2008,0.67,MADAGASCAR,3.5,Trinitario,MADAGASCAR,NO,NO
Madecasse (Cinagra),Madagascar,284,2008,0.7,MADAGASCAR,3.75,Trinitario,MADAGASCAR,NO,NO
Madecasse (Cinagra),Madagascar,284,2008,0.63,MADAGASCAR,4,Trinitario,MADAGASCAR,NO,NO
Madecasse (Cinagra),Madagascar,288,2008,0.75,MADAGASCAR,3.5,Trinitario,MADAGASCAR,NO,NO
Madre,Guadalcanal,1940,2017,0.73,U.S.A.,3.5,NA,SOLOMON ISLANDS,NO,NO
Madre,Puerto Rico,1085,2013,0.7,U.S.A.,2.75,NA,PUERTO RICO,NO,NO
Madre,Brazil,1085,2013,0.7,U.S.A.,3.5,NA,BRAZIL,NO,YES
Madre,"Choobua, Kona",1089,2013,0.7,U.S.A.,2.75,NA,HAWAII,NO,NO
Madre,"Xocunusco, Chiapas, Pichucalco",1089,2013,0.7,U.S.A.,2.75,NA,MEXICO,NO,NO
Madre,"Hamakua Coast, Kokoleka",991,2012,0.7,U.S.A.,3.25,NA,HAWAII,NO,NO
Madre,"Criollo, Hawaii",995,2012,0.7,U.S.A.,3.25,Criollo,HAWAII,NO,NO
Madre,Kaua'i,995,2012,0.7,U.S.A.,3.5,NA,HAWAII,NO,NO
Madre,Dominican,672,2011,0.7,U.S.A.,2.5,NA,DOMINICAN REPUBLIC,NO,NO
Madre,Upala,693,2011,0.7,U.S.A.,2.75,NA,COSTA RICA,NO,NO
Madre,"Chiapas, Triple Cacao",607,2010,0.72,U.S.A.,2.75,NA,MEXICO,NO,NO
Maglio,Africa,300,2008,0.75,ITALY,2,NA,TANZANIA,NO,NO
Maglio,Ecuador,308,2008,0.7,ITALY,3,Forastero (Nacional),ECUADOR,NO,YES
Maglio,Cuba,308,2008,0.7,ITALY,3.25,Criollo,CUBA,NO,NO
Maglio,Santo Domingo,308,2008,0.7,ITALY,3.75,"Blend-Forastero,Criollo",DOMINICAN REPUBLIC,NO,NO
Majani,Ecuador,531,2010,0.7,ITALY,2,NA,ECUADOR,NO,YES
Malagasy (Chocolaterie Robert),Sambirano 2006,184,2007,0.75,MADAGASCAR,2.75,Trinitario,MADAGASCAR,NO,NO
Malagasy (Chocolaterie Robert),Mora Mora 2006,184,2007,0.73,MADAGASCAR,3.5,Trinitario,MADAGASCAR,NO,NO
Malagos,"Davao, Mt. Talamo foothills",1121,2013,0.65,PHILIPPINES,3.5,Trinitario,PHILIPPINES,NO,NO
Malie Kai (Guittard),"O'ahu, N. Shore, Waialua Estate w/ nibs",502,2010,0.55,U.S.A.,3.5,NA,HAWAII,NO,NO
Malie Kai (Guittard),"O'ahu, N. Shore, Waialua Estate",311,2009,0.55,U.S.A.,2.75,Blend,HAWAII,NO,NO
Malmo,Chuao,1856,2016,0.7,SWEDEN,3,NA,VENEZUELA,NO,YES
Mana,Ecuador,1446,2015,0.74,U.S.A.,2.5,NA,ECUADOR,NO,YES
Mana,Peru,1219,2014,0.74,U.S.A.,2.5,NA,PERU,NO,YES
Mana,Venezuela,1219,2014,0.74,U.S.A.,2.75,NA,VENEZUELA,NO,YES
Mana,Conacado,821,2012,0.74,U.S.A.,3.75,NA,DOMINICAN REPUBLIC,NO,NO
Manifesto Cacao,Colombia,1331,2014,0.7,COLOMBIA,2.75,NA,COLOMBIA,YES,YES
Manoa,Markham Valley,1522,2015,0.72,U.S.A.,3.5,NA,PAPUA NEW GUINEA,NO,NO
Manoa,Coto Brus,1522,2015,0.72,U.S.A.,3.75,NA,COSTA RICA,NO,NO
Manoa,"Waiahole, O'ahu",1089,2013,0.72,U.S.A.,3.75,NA,HAWAII,NO,NO
Manoa,"Liberia, #174",1003,2012,0.72,U.S.A.,3.25,NA,LIBERIA,NO,NO
Manoa,"Hamakua, Hawaiian Crown, #176",1007,2012,0.72,U.S.A.,2.75,NA,HAWAII,NO,NO
Manoa,Piura,1007,2012,0.72,U.S.A.,3,NA,PERU,NO,YES
Manoa,"Oahu, Winward, #151, Maunawili district",1007,2012,0.72,U.S.A.,3.25,NA,HAWAII,NO,NO
Manufaktura Czekolady,Johe,1844,2016,0.7,POLAND,3.75,NA,NICARAGUA,NO,NO
Manufaktura Czekolady,Peru,1848,2016,0.7,POLAND,3.5,NA,PERU,NO,YES
Manufaktura Czekolady,Porcelana,1255,2014,0.7,POLAND,3.75,Criollo,VENEZUELA,NO,YES
Manufaktura Czekolady,Kolumbia,1279,2014,0.85,POLAND,3.5,NA,COLOMBIA,NO,YES
Manufaktura Czekolady,Grand Cru Dominican Republic,871,2012,0.7,POLAND,3.25,NA,DOMINICAN REPUBLIC,NO,NO
Manufaktura Czekolady,Grand Cru Ghana,871,2012,0.7,POLAND,3.5,Forastero,GHANA,NO,NO
Manufaktura Czekolady,Grand Cru Ecuador,875,2012,0.7,POLAND,3.25,NA,ECUADOR,NO,YES
Map Chocolate,"Ben Tre, Surprise Valley",1896,2016,0.75,U.S.A.,3.25,Trinitario,VIETNAM,NO,NO
Map Chocolate,"ROIG, 2014",1474,2015,0.7,U.S.A.,3.5,"Criollo, Trinitario",DOMINICAN REPUBLIC,NO,NO
Map Chocolate,"Maranon, 2014",1474,2015,0.62,U.S.A.,3.5,Forastero (Nacional),PERU,NO,YES
Map Chocolate,Ecuador,1478,2015,0.7,U.S.A.,3.5,Trinitario,ECUADOR,NO,YES
Map Chocolate,"San Juan Estate, Cherry Blossoms at Night",1606,2015,0.7,U.S.A.,2.75,Trinitario,TRINIDAD,NO,NO
Map Chocolate,"A case of the Xerces Blues, triple roast",1606,2015,0.7,U.S.A.,3.5,NA,NICARAGUA,NO,NO
Map Chocolate,"Tumbes, Dear Mr. Finley, 2014",1606,2015,0.68,U.S.A.,3.5,Criollo,PERU,NO,YES
Map Chocolate,Colombia,1610,2015,0.75,U.S.A.,2.75,NA,COLOMBIA,NO,YES
Map Chocolate,"Kakoa Kamili, Both Man & Bird & Beast",1610,2015,0.72,U.S.A.,3,NA,TANZANIA,NO,NO
Map Chocolate,Le Chocolat Chaud,1634,2015,0.78,U.S.A.,3.5,NA,HONDURAS,NO,NO
Marana,Piura,1872,2016,0.7,PERU,3,NA,PERU,YES,YES
Marana,Cusco,1884,2016,0.7,PERU,2.75,NA,PERU,YES,YES
Marana,San Martin,1884,2016,0.7,PERU,3,NA,PERU,YES,YES
Marigold's Finest,Cacao Nib Crunch,1808,2016,0.75,CANADA,3.25,NA, ,NO,NO
Marou,"Tan Phu Dong Island, Heart of Darkness",1650,2015,0.85,VIETNAM,3.25,Trinitario,VIETNAM,NO,NO
Marou,Ben Tre,1650,2015,0.68,VIETNAM,3.5,Trinitario,VIETNAM,NO,NO
Marou,"Dak Lak, Batch 2451",1650,2015,0.7,VIETNAM,3.75,Trinitario,VIETNAM,NO,NO
Marou,"Tan Phu Dong, Treasure Island",1149,2013,0.75,VIETNAM,3.5,Trinitario,VIETNAM,NO,NO
Marou,Ba Ria,845,2012,0.76,VIETNAM,3.5,Trinitario,VIETNAM,NO,NO
Marou,Dong Nai,845,2012,0.72,VIETNAM,3.5,Trinitario,VIETNAM,NO,NO
Marou,"Tien Giang, Gao Co-op",845,2012,0.7,VIETNAM,3.5,Trinitario,VIETNAM,NO,NO
Marou,Ben Tre,849,2012,0.78,VIETNAM,3.5,Trinitario,VIETNAM,NO,NO
Marou,Tien Giang,895,2012,0.8,VIETNAM,3,Trinitario,VIETNAM,NO,NO
Marou,Lam Dong,955,2012,0.74,VIETNAM,3.5,Trinitario,VIETNAM,NO,NO
Mars,"Matina 1-6, prototype",537,2010,0.65,U.S.A.,3,NA,COSTA RICA,NO,NO
Mars,Ivory Coast,544,2010,0.65,U.S.A.,3,NA,IVORY COAST,NO,NO
Mars,Nigeria,544,2010,0.65,U.S.A.,3.25,NA,NIGERIA,NO,NO
Mars,"Ghana, prototype",544,2010,0.65,U.S.A.,3.5,Forastero,GHANA,NO,NO
Marsatta,Dominican Republic,1189,2013,0.74,U.S.A.,2.25,NA,DOMINICAN REPUBLIC,NO,NO
Marsatta,Dominican Republic,1189,2013,0.89,U.S.A.,2.5,NA,DOMINICAN REPUBLIC,NO,NO
Martin Mayer,Alto Beni,1836,2016,0.76,AUSTRIA,2.75,NA,BOLIVIA,NO,YES
Martin Mayer,Pisa,1836,2016,0.82,AUSTRIA,3,NA,HAITI,NO,NO
Martin Mayer,Tumaco,1836,2016,0.74,AUSTRIA,3.25,NA,COLOMBIA,NO,YES
Mast Brothers,Guatemala,1450,2015,0.76,U.S.A.,3,NA,GUATEMALA,NO,NO
Mast Brothers,Tanzania,1450,2015,0.74,U.S.A.,3.25,NA,TANZANIA,NO,NO
Mast Brothers,French Laundry 20th Anniversary,1359,2014,0.75,U.S.A.,3.75,Blend,"PERU, BELIZE",NO,NO
Mast Brothers,Shake Shack,959,2012,0.73,U.S.A.,3.5,Blend,"PERU, MAD., DOM. REP.",NO,NO
Mast Brothers,Madagascar,999,2012,0.72,U.S.A.,2.5,Trinitario,NA,NO,NO
Mast Brothers,Chuao,999,2012,0.73,U.S.A.,2.75,Trinitario,VENEZUELA,NO,YES
Mast Brothers,Brooklyn Blend,672,2011,0.72,U.S.A.,3.5,NA, ,NO,NO
Mast Brothers,"Chuao, Med. Roast",701,2011,0.76,U.S.A.,3,Trinitario,VENEZUELA,NO,YES
Mast Brothers,"Chuao, Dark Roast",709,2011,0.7,U.S.A.,3,Trinitario,VENEZUELA,NO,YES
Mast Brothers,"Chuao, Light Roast",713,2011,0.81,U.S.A.,2.75,Trinitario,VENEZUELA,NO,YES
Mast Brothers,Moho River,773,2011,0.7,U.S.A.,3.5,Trinitario,BELIZE,NO,NO
Mast Brothers,Papua New Guinea,777,2011,0.71,U.S.A.,2.75,NA,PAPUA NEW GUINEA,NO,NO
Mast Brothers,San Martin,777,2011,0.75,U.S.A.,3,NA,PERU,NO,YES
Mast Brothers,Conacado,777,2011,0.73,U.S.A.,3.25,NA,DOMINICAN REPUBLIC,NO,NO
Mast Brothers,"La Red de Guanconejo, N. Highlands coop",777,2011,0.74,U.S.A.,3.75,NA,DOMINICAN REPUBLIC,NO,NO
Mast Brothers,Patanemo,572,2010,0.81,U.S.A.,2.75,Criollo,VENEZUELA,NO,YES
Mast Brothers,Ocumare de la Costa,572,2010,0.75,U.S.A.,3,NA,VENEZUELA,NO,YES
Mast Brothers,"Dominican Republic, Coop",572,2010,0.7,U.S.A.,3.25,NA,DOMINICAN REPUBLIC,NO,NO
Matale,"Malekula P., 2013",1177,2013,0.72,AUSTRALIA,3.5,Trinitario,VANUATU,NO,NO
Matale,"Somia, 2013",1177,2013,0.68,AUSTRALIA,4,Trinitario,MADAGASCAR,NO,NO
Matale,"Kulili P., 2013",1177,2013,0.74,AUSTRALIA,4,Trinitario,PAPUA NEW GUINEA,NO,NO
Matale,Blend,1181,2013,0.7,AUSTRALIA,3.75,Trinitario,"PNG, VANUATU, MAD",NO,NO
Maverick,Maya Mountain,1367,2014,0.7,U.S.A.,3.25,Trinitario,BELIZE,NO,NO
Maverick,Elvesia,1367,2014,0.7,U.S.A.,3.25,NA,DOMINICAN REPUBLIC,NO,NO
Maverick,Tumbes,1430,2014,0.82,U.S.A.,3.25,Criollo,PERU,NO,YES
Maverick,"Morropon, Norandiono Coop, Piura",1430,2014,0.63,U.S.A.,3.5,Criollo,PERU,NO,YES
Mayacama,Hispaniola,1728,2016,0.72,U.S.A.,3,NA,DOMINCAN REPUBLIC,NO,NO
Meadowlands,Bolivia,1287,2014,0.7,U.S.A.,2.5,NA,BOLIVIA,NO,YES
Meadowlands,Venezuela,1287,2014,0.7,U.S.A.,2.75,NA,VENEZUELA,NO,YES
Meadowlands,Belize,1287,2014,0.7,U.S.A.,3,Trinitario,BELIZE,NO,NO
Meadowlands,"Nicaragua, w/ inbs",1291,2014,0.7,U.S.A.,3,NA,NICARAGUA,NO,NO
Meadowlands,Dominican Republic,1291,2014,0.7,U.S.A.,3.5,NA,DOMINICAN REPUBLIC,NO,NO
Menakao (aka Cinagra),Madagascar,837,2012,0.8,MADAGASCAR,2.5,Trinitario,MADAGASCAR,NO,NO
Menakao (aka Cinagra),Madagascar,841,2012,0.72,MADAGASCAR,2.5,Trinitario,MADAGASCAR,NO,NO
Mesocacao,El Salvador,1494,2015,0.8,HONDURAS,2.75,NA,EL SALVADOR,NO,NO
Mesocacao,El Salvador,1494,2015,0.7,HONDURAS,3,NA,EL SALVADOR,NO,NO
Mesocacao,Honduras,1347,2014,0.8,HONDURAS,3.25,NA,HONDURAS,NO,NO
Mesocacao,Honduras,1347,2014,0.7,HONDURAS,3.5,NA,HONDURAS,NO,NO
Mesocacao,"La Tronca, Matagalpa",1351,2014,0.7,HONDURAS,3.25,NA,NICARAGUA,NO,NO
Mesocacao,"La Tronca, Matagalpa",1351,2014,0.8,HONDURAS,3.5,NA,NICARAGUA,NO,NO
Metiisto,"Fazenda Sempre Firme P., Bahia",1267,2014,0.7,SWEDEN,3,NA,BRAZIL,NO,YES
Metiisto,Akesson Estate,1267,2014,0.72,SWEDEN,3.5,Trinitario,MADAGASCAR,NO,NO
Metropolitan,South America,1688,2015,0.7,AMSTERDAM,3.5,Trinitario,SOUTH AMERICA,NO,NO
Michel Cluizel,"Chiapas, Mokaya P.",963,2012,0.66,FRANCE,3.75,NA,MEXICO,NO,NO
Michel Cluizel,"Carenero Superior, Concepcion",117,2007,0.66,FRANCE,3.5,Trinitario,VENEZUELA,NO,YES
Michel Cluizel,Vila Gracinda,135,2007,0.67,FRANCE,3.5,Forastero,SAO TOME,NO,NO
Michel Cluizel,Carre Amer,24,2006,0.6,FRANCE,2,NA, ,NO,NO
Michel Cluizel,Carre Grand Noir,24,2006,0.85,FRANCE,2,NA, ,NO,NO
Michel Cluizel,Tamarina,24,2006,0.7,FRANCE,3,Forastero,SAO TOME,NO,NO
Michel Cluizel,Los Ancones P.,24,2006,0.67,FRANCE,4,NA,DOMINICAN REPUBLIC,NO,NO
Michel Cluizel,Mangaro P.,24,2006,0.65,FRANCE,4,Trinitario,MADAGASCAR,NO,NO
Michel Cluizel,Maralumi P.,24,2006,0.64,FRANCE,4,NA,PAPUA NEW GUINEA,NO,NO
Michel Cluizel,Noir Infini,81,2006,0.99,FRANCE,2,NA, ,NO,NO
Middlebury,Maya Mountain,1490,2015,0.8,U.S.A.,3.5,Trinitario,BELIZE,NO,NO
Middlebury,San Juan Estate,1490,2015,0.7,U.S.A.,3.5,Trinitario,TRINIDAD,NO,NO
Middlebury,Oko Caribe,1490,2015,0.75,U.S.A.,3.75,NA,DOMINICAN REPUBLIC,NO,NO
Middlebury,"Patanemo, Epoch, Donaldo",1490,2015,0.75,U.S.A.,3.75,NA,VENEZUELA,NO,YES
Middlebury,Kokoa Kamili,1538,2015,0.75,U.S.A.,3.25,NA,TANZANIA,NO,NO
Middlebury,"Matagalpa, Cacao Bisiesto",1538,2015,0.7,U.S.A.,3.5,NA,NICARAGUA,NO,NO
Middlebury,La Red,1117,2013,0.75,U.S.A.,2.5,NA,DOMINICAN REPUBLIC,NO,NO
Middlebury,Belize,1117,2013,0.8,U.S.A.,3.25,Trinitario,BELIZE,NO,NO
Middlebury,Houseblend,887,2012,0.65,U.S.A.,1.5,NA, ,NO,NO
Middlebury,Alto Beni,887,2012,0.75,U.S.A.,2,Criollo,BOLIVIA,NO,YES
Middlebury,"Balinese, Java",887,2012,0.7,U.S.A.,2.5,Criollo,INDONESIA,NO,NO
Millcreek Cacao Roasters,Ecuador,1073,2013,0.7,U.S.A.,2.5,Forastero (Nacional),ECUADOR,NO,YES
Millcreek Cacao Roasters,Ecuador,825,2012,0.7,U.S.A.,3.5,NA,ECUADOR,NO,YES
Mindo,Ecuador,607,2010,0.67,U.S.A.,2.75,NA,ECUADOR,NO,YES
Mindo,Ecuador,607,2010,0.77,U.S.A.,2.75,NA,ECUADOR,NO,YES
Minimal,"Acul-du-Nord, 2015",1920,2016,0.7,JAPAN,3.5,"Criollo, Trinitario",HAITI,NO,NO
Mission,"Fazenda Camboa, Bahia",1880,2016,0.75,BRAZIL,3.75,NA,BRAZIL,YES,YES
Mission,"Bahia, Fazenda Venturosa",1626,2015,0.7,BRAZIL,3.5,Forastero (Parazinho),BRAZIL,YES,YES
Mita,Tumaco,955,2012,0.65,COLOMBIA,2.5,NA,COLOMBIA,YES,YES
Moho,"Toledo District, w/ nibs",1026,2013,0.73,U.S.A.,3.25,Trinitario,BELIZE,NO,NO
Moho,Toledo District,1030,2013,0.72,U.S.A.,3,Trinitario,BELIZE,NO,NO
Moho,"Umoho R., Toledo District, San Felipe",607,2010,0.67,U.S.A.,2.75,Trinitario,BELIZE,NO,NO
Molucca,La Red,1614,2015,0.7,U.S.A.,3,NA,DOMINCAN REPUBLIC,NO,NO
Molucca,Indonesia,1618,2015,0.7,U.S.A.,2.75,NA,INDONESIA,NO,NO
Molucca,Peru,1618,2015,0.7,U.S.A.,3.25,NA,PERU,NO,YES
Momotombo,Matagalpa,661,2011,0.7,NICARAGUA,2.75,NA,NICARAGUA,NO,NO
Momotombo,Mombacho,661,2011,0.7,NICARAGUA,2.75,NA,NICARAGUA,NO,NO
Momotombo,Oscuro,772,2011,0.7,NICARAGUA,3.25,NA,NICARAGUA,NO,NO
Monarque,Oko Caribe,1812,2016,0.72,CANADA,3.5,NA,DOMINICAN REPUBLIC,NO,NO
Monsieur Truffe,Papaua New Guinea,1391,2014,0.7,AUSTRALIA,3.25,NA,PAPUA NEW GUINEA,NO,NO
Montecristi,Manabi,1654,2015,0.7,ECUADOR,3.25,NA,ECUADOR,YES,YES
Montecristi,Manabi,1654,2015,0.63,ECUADOR,3.5,NA,ECUADOR,YES,YES
Montecristi,Manabi,1658,2015,0.85,ECUADOR,3.5,NA,ECUADOR,YES,YES
Muchomas (Mesocacao),Nicaragua,1462,2015,0.7,U.S.A.,3.5,NA,NICARAGUA,NO,NO
Muchomas (Mesocacao),Nicaragua,1462,2015,0.8,U.S.A.,3.5,NA,NICARAGUA,NO,NO
Mutari,"Kokoa Kamili, batch 1 SRB",1896,2016,0.68,U.S.A.,2.75,NA,TANZANIA,NO,NO
Mutari,"Oko Caribe, batch 1 SRB",1896,2016,0.71,U.S.A.,2.75,NA,DOMINCAN REPUBLIC,NO,NO
Mutari,"Ambanja, batch 1 SRB",1900,2016,0.68,U.S.A.,2.75,NA,MADAGASCAR,NO,NO
Mutari,"Tien Giang, batch 1 SRB",1900,2016,0.8,U.S.A.,3,Trinitario,VIETNAM,NO,NO
Nahua,"Costa Rica, Oscuro",1049,2013,0.58,COSTA RICA,2.5,NA,COSTA RICA,NO,NO
Nahua,"Costa Rica, Oscuro",1049,2013,0.7,COSTA RICA,3,NA,COSTA RICA,NO,NO
Naive,Trinidad & Tobago,1046,2013,0.7,LITHUANIA,3.75,NA,"TRINIDAD, TOBAGO",NO,NO
Naive,"Maranon Canyon, Fortunato No. 4",1133,2013,0.78,LITHUANIA,3.75,Forastero (Nacional),PERU,NO,YES
Naive,Grenada,867,2012,0.71,LITHUANIA,2.5,Trinitario,GRENADA,NO,NO
Na�ve,Nicaragua,1379,2014,0.7,LITHUANIA,3.25,Criollo,NICARAGUA,NO,NO
Na�ve,Chuao,1399,2014,0.75,LITHUANIA,2.75,Trinitario,VENEZUELA,NO,YES
Na�ve,Barinas,1399,2014,0.7,LITHUANIA,3,NA,VENEZUELA,NO,YES
Nanea,Criollo Blend,1007,2013,0.85,U.S.A.,3.5,NA,HAWAII,NO,NO
Nathan Miller,Peru,1403,2014,0.72,U.S.A.,2.25,NA,PERU,NO,YES
Nathan Miller,Hispaniola,1403,2014,0.7,U.S.A.,2.5,NA,DOMINICAN REPUBLIC,NO,NO
Nathan Miller,Madagascar,1403,2014,0.735,U.S.A.,2.5,Trinitario,MADAGASCAR,NO,NO
Nathan Miller,Ghana,1403,2014,0.7,U.S.A.,3.5,Forastero,GHANA,NO,NO
Neuhaus (Callebaut),Papua New Guinea,531,2010,0.7,BELGIUM,2.5,Criollo,PAPUA NEW GUINEA,NO,NO
Neuhaus (Callebaut),Manickchand Estate,230,2008,0.67,BELGIUM,3.75,Trinitario,TRINIDAD,NO,NO
Neuhaus (Callebaut),Dark,135,2007,0.73,BELGIUM,1,NA, ,NO,NO
Neuhaus (Callebaut),West Africa,15,2006,0.73,BELGIUM,2,Forastero,WEST AFRICA,NO,NO
Neuhaus (Callebaut),Sao Tome,15,2006,0.75,BELGIUM,2.75,Forastero,SAO TOME,NO,NO
Neuhaus (Callebaut),Ocumare,24,2006,0.71,BELGIUM,3,Criollo,VENEZUELA,NO,YES
Nibble,Patanemo,1526,2015,0.72,U.S.A.,2.25,Criollo,VENEZUELA,NO,YES
Nibble,Elvesia P.,1526,2015,0.72,U.S.A.,2.75,Trinitario,DOMINICAN REPUBLIC,NO,NO
Nibble,"Ambanja, Sambirano Valley",1526,2015,0.72,U.S.A.,3,Trinitario,MADAGASCAR,NO,NO
Nibble,Tumbes,1526,2015,0.72,U.S.A.,3,Criollo,PERU,NO,YES
Night Owl,Peru,1022,2013,0.75,U.S.A.,2.75,NA,PERU,NO,YES
Night Owl,Ecuador,1022,2013,0.75,U.S.A.,3.5,NA,ECUADOR,NO,YES
Noble Bean aka Jerjobo,Ghana,1295,2014,0.75,U.S.A.,3,Forastero,GHANA,NO,NO
Noble Bean aka Jerjobo,Moho Valley,1299,2014,0.75,U.S.A.,3,Trinitario,BELIZE,NO,NO
Noble Bean aka Jerjobo,Maranon Canyon,1299,2014,0.75,U.S.A.,3.25,Forastero (Nacional),PERU,NO,YES
Noir d' Ebine,Venezuela,837,2012,0.7,U.S.A.,3,NA,VENEZUELA,NO,YES
Noir d' Ebine,Ecuador,841,2012,0.7,U.S.A.,3,NA,ECUADOR,NO,YES
Nova Monda,"La Patriota, cacao Indio, purple label",931,2012,0.7,NICARAGUA,3,NA,NICARAGUA,NO,NO
Nova Monda,"La Dalia, Matagalpa,cacao Bisesto,green label",935,2012,0.75,NIACRAGUA,2.75,NA,NICARAGUA,NO,NO
Nova Monda,"Punta Galera, cacao Nacional, gold label",935,2012,0.8,NICARAGUA,3.25,Forastero (Nacional),ECUADOR,NO,YES
Nuance,"Ghana, 2013",1454,2015,0.7,U.S.A.,3.75,Forastero,GHANA,NO,NO
Nuance,"Ecuador, 2013",1458,2015,0.7,U.S.A.,2.75,Trinitario,ECUADOR,NO,YES
Nuance,"Canoabo, 2013",1458,2015,0.7,U.S.A.,3,Criollo,VENEZUELA,NO,YES
Nuance,"Sambirano Valley, 2012",1458,2015,0.7,U.S.A.,3.5,Trinitario,MADAGASCAR,NO,NO
Nuance,La Red,1470,2015,0.7,U.S.A.,3.75,NA,DOMINICAN REPUBLIC,NO,NO
Nugali,Fazenda Leolinda,1876,2016,0.7,BRAZIL,3.5,Trinitario (Scavina),BRAZIL,YES,YES
Oakland Chocolate Co.,Jamaica,478,2010,0.7,U.S.A.,2.5,Trinitario,JAMAICA,NO,NO
Obolo,Pangoa,1638,2015,0.7,CHILE,3.75,Criollo,PERU,YES,YES
Obolo,"Pangoa, w/ nibs",1638,2015,0.7,CHILE,3.75,Criollo,PERU,YES,YES
Ocelot,Virunga,1558,2015,0.7,SCOTLAND,3.75,Forastero,CONGO,NO,NO
Ocelot,Piura,1558,2015,0.75,SCOTLAND,4,Criollo,PERU,NO,YES
Ocho,Sang Yum Coop,1760,2016,1,NEW ZEALAND,2.75,NA,SAMOA,NO,NO
Ocho,Sang Yum Coop,1760,2016,0.7,NEW ZEALAND,3.5,NA,SAMOA,NO,NO
Ocho,"PNG, Devotion",1411,2014,0.66,NEW ZEALAND,2.75,NA,PAPUA NEW GUINEA,NO,NO
Ocho,"PNG, Revolution",1411,2014,0.7,NEW ZEALAND,3,NA,PAPUA NEW GUINEA,NO,NO
Ocho,"PNG, Voodoo",1411,2014,0.88,NEW ZEALAND,3.25,NA,PAPUA NEW GUINEA,NO,NO
Ocho,"PNG, Nib Bar",1411,2014,0.74,NEW ZEALAND,3.5,NA,PAPUA NEW GUINEA,NO,NO
Ohiyo,"San Juan Estate, Gran Couva",1594,2015,0.7,U.S.A.,2.75,Trinitario,TRINIDAD,NO,NO
Ohiyo,Tanzania,1598,2015,0.7,U.S.A.,3,NA,TANZANIA,NO,NO
Oialla by Bojessen (Malmo),"Sylvestre, Oialla",761,2011,0.7,GERMANY,3.5,Criollo,BOLIVIA,NO,YES
Olive and Sinclair,Dominican Republic prototype,486,2010,0.72,U.S.A.,3,NA,DOMINICAN REPUBLIC,NO,NO
Olive and Sinclair,Ghana prototype,486,2010,0.72,U.S.A.,3,Forastero,GHANA,NO,NO
Olive and Sinclair,Dark 67,457,2009,0.67,U.S.A.,2.75,NA,"GHANA, DOMIN. REP",NO,NO
Olive and Sinclair,Dark 75,457,2009,0.75,U.S.A.,3,NA,"GHANA, DOMIN. REP",NO,NO
Olivia,Carribean-Raw,688,2011,0.76,CANADA,2,NA,CARRIBEAN,NO,NO
Olivia,Carribean,688,2011,0.76,CANADA,2.75,NA,CARRIBEAN,NO,NO
Olivia,Carribean,688,2011,0.85,CANADA,2.75,NA,CARRIBEAN,NO,NO
Olivia,Carribean-Raw,688,2011,0.85,CANADA,3,NA,CARRIBEAN,NO,NO
Omanhene,Ghana,693,2011,0.8,GHANA,2.75,Forastero,GHANA,NO,NO
Omnom,"Kakao Kamili, Kilombero Valley",1816,2016,0.7,ICELAND,3.75,Trinitario,TANZANIA,NO,NO
Omnom,Papua New Guinea,1247,2014,0.7,ICELAND,3,NA,PAPUA NEW GUINEA,NO,NO
Omnom,Madagascar,1247,2014,0.66,ICELAND,3.5,Trinitario,MADAGASCAR,NO,NO
organicfair,Maya Mountain,1161,2013,0.74,CANADA,2.75,Trinitario,BELIZE,NO,NO
organicfair,La Red,1165,2013,0.72,CANADA,2.75,NA,DOMINICAN REPUBLIC,NO,NO
organicfair,Nicaraqua,1165,2013,0.72,CANADA,2.75,Trinitario,NICARAGUA,NO,NO
organicfair,Caribe,1165,2013,0.72,CANADA,3,NA,DOMINICAN REPUBLIC,NO,NO
organicfair,Mindo,1165,2013,0.72,CANADA,3,Trinitario,ECUADOR,NO,YES
Original Beans (Felchlin),Papua Kerafat,1438,2014,0.68,SWITZERLAND,2.75,NA,PAPUA NEW GUINEA,NO,NO
Original Beans (Felchlin),"Grand Cru Blend No.1, 5 yr. Anniversary Ed",1442,2014,0.8,SWITZERLAND,3.25,Blend, ,NO,NO
Original Beans (Felchlin),"Alto Beni, Wild Harvest, Itenez R. 24hr c.",733,2011,0.66,SWITZERLAND,3.75,NA,BOLIVIA,NO,YES
Original Beans (Felchlin),"D.R. Congo, Cru Virunga",331,2009,0.7,SWITZERLAND,3,Forastero,CONGO,NO,NO
Original Beans (Felchlin),"Piura, Apotequil, ""Porcelana"" 72hr c.",341,2009,0.75,SWITZERLAND,3,Criollo,PERU,NO,YES
Original Beans (Felchlin),"Alto Beni, Wild Harvest, Itenez R., 60hr c.",341,2009,0.68,SWITZERLAND,3.25,NA,BOLIVIA,NO,YES
Original Hawaiin Chocolate Factory,"Hawai'i, Kona Grand Cru E.",316,2009,0.6,U.S.A.,3,Criollo,HAWAII,NO,NO
